Timestamp,Group,RowID,Phase,DateField,Date,User,Marketplace
2026-01-05 13:38:40,NF,6833549911134084,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,5707650004291460,1,Kontrolle,2026-01-05,HI,au
2026-01-05 13:38:40,NF,4863225074159492,1,Kontrolle,2026-01-05,HI,sg
2026-01-05 13:38:40,NF,5989124981002116,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,4722487585804164,1,Kontrolle,2026-01-05,HI,jp
2026-01-05 13:38:40,NF,8100187306332036,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,500362935144324,1,Kontrolle,2026-01-05,HI,es
2026-01-05 13:38:40,NF,5003962562514820,1,Kontrolle,2026-01-05,HI,fr
2026-01-05 13:38:40,NF,5566912515936132,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,7924265445887876,1,Kontrolle,2026-01-05,HI,sg
2026-01-05 13:38:40,NF,7361315492466564,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,324441074700164,1,Kontrolle,2026-01-05,HI,com
2026-01-05 13:38:40,NF,3139190841806724,1,Kontrolle,2026-01-05,HI,se
2026-01-05 13:38:40,NF,6516890562334596,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,6939103027400580,1,Kontrolle,2026-01-05,HI,com.mx
2026-01-05 13:38:40,NF,3561403306872708,1,Kontrolle,2026-01-05,HI,es
2026-01-05 13:38:40,NF,8065002934243204,1,Kontrolle,2026-01-05,HI,fr
2026-01-05 13:38:40,NF,8627952887664516,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,4616934469537668,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,7150209259933572,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,5883571864735620,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 13:38:40,NF,8416846655131524,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,588323865366404,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,3121598655762308,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,904983214165892,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,3016045539495812,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2171620609363844,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,4071576702160772,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,271664516566916,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,2804939306962820,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,3675752516161412,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-05 14:21:43,NF,720265260699524,1,Kontrolle,2026-01-05,JHU,newegg
