Änderung am,Produktgruppe,Land/Marketplace,Phase,Feld,Datum,Mitarbeiter
2025-09-05 13:41:12,NA,com,5,Reopen C2 am,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NF,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NH,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NH,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NH,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NH,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NH,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NM,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NM,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NM,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NM,newegg,1,Kontrolle,2025-06-04,JHU
2025-09-05 13:41:12,NA,co.uk,5,Reopen C2 am,2025-06-05,HI
2025-09-05 13:41:12,NA,de,5,Reopen C2 am,2025-06-05,HI
2025-09-05 13:41:12,NA,de,5,Reopen C2 am,2025-06-05,HI
2025-09-05 13:41:12,NA,sg,5,Reopen C2 am,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NH,ca,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NA,pl,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NA,es,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NH,se,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NA,sg,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NH,pl,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NH,tr,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,com.mx,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NA,es,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NA,se,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NH,nl,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,sg,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NA,pl,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NA,sg,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NH,se,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NH,tr,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NA,fr,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NA,sg,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NA,jp,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NA,be,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NH,pl,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NH,pl,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,com.mx,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NM,fr,1,Kontrolle,2025-06-05,JHU
2025-09-05 13:41:12,NH,jp,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,nl,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,sg,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,se,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,tr,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,be,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,co.uk,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,de,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,es,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,fr,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,sg,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,tr,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,se,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,com.mx,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NH,pl,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,se,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NF,ca,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,se,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,co.uk,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,it,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,be,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NA,co.uk,1,Kontrolle,2025-06-05,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,DM
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NH,au,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,be,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,ca,1,Kontrolle,2025-06-05,SM
2025-09-05 13:41:12,NH,de,2,BE am,2025-06-05,SM
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-06-05,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-06-06,DM
