Änderung am,Produktgruppe,Land/Marketplace,Phase,Feld,Datum,Mitarbeiter
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,nl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,nl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,pl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,pl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,tr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,sg,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,sg,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,ca,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,nl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,nl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-05-09,DM
2025-09-05 13:41:12,NF,tr,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,tr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-09,DM
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,nl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,nl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,tr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,be,1,Kontrolle,2025-05-27,SM
2025-09-05 13:41:12,NF,be,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,be,1,Kontrolle,2025-05-27,SM
2025-09-05 13:41:12,NF,ca,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,com,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,co.uk,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,co.uk,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,co.uk,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,es,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,es,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,it,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,nl,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,nl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,es,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,es,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,nl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,nl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,sg,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,sg,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-19,EK
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,tr,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,tr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,pl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,pl,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,ca,1,Kontrolle,2025-05-13,HI
2025-09-05 13:41:12,NF,ca,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,ca,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,tr,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,tr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,sg,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,sg,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,sg,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,sg,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-15,DM
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,tr,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,tr,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-15,DM
2025-09-05 13:41:12,NF,nl,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,nl,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,es,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,es,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,sg,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,sg,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,de,2,BE am,2025-05-20,SM
2025-09-05 13:41:12,NF,de,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,ca,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,ca,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-05-19,EK
2025-09-05 13:41:12,NF,es,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,es,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,sg,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,sg,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,co.uk,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,sg,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,fr,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,fr,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,it,2,BE am,2025-05-21,JHU
2025-09-05 13:41:12,NF,it,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,se,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,se,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,se,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,co.uk,1,Kontrolle,2025-05-20,EK
2025-09-05 13:41:12,NF,co.uk,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,co.uk,3,K am,2025-05-28,EK
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,de,3,K am,2025-05-28,LK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,com,3,K am,2025-05-28,LK
2025-09-05 13:41:12,NA,com,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,co.uk,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NA,de,3,K am,2025-05-28,LK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,sg,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NA,de,3,K am,2025-05-28,LK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,co.uk,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NF,co.uk,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,es,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NA,sg,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,es,1,Kontrolle,2025-05-28,LK
2025-09-05 13:41:12,NA,es,1,Kontrolle,2025-05-28,LK
2025-09-05 13:41:12,NA,it,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,nl,1,Kontrolle,2025-05-20,EK
2025-09-05 13:41:12,NA,nl,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,nl,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,nl,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,be,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,be,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,be,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,de,3,K am,2025-05-28,LK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-05-28,LK
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-05-28,LK
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,com.mx,1,Kontrolle,2025-05-28,LK
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,com.mx,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,com.mx,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,se,1,Kontrolle,2025-05-23,LK
2025-09-05 13:41:12,NA,se,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,com.mx,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,com.mx,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,sg,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,sg,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,tr,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,tr,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,pl,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,pl,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,se,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,se,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-05-23,DM
2025-09-05 13:41:12,NA,com,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NA,se,2,BE am,2025-05-21,LK
2025-09-05 13:41:12,NA,nl,2,BE am,2025-05-12,LK
2025-09-05 13:41:12,NA,tr,2,BE am,2025-05-21,LK
2025-09-05 13:41:12,NA,pl,2,BE am,2025-05-12,LK
2025-09-05 13:41:12,NA,com.mx,2,BE am,2025-05-08,LK
2025-09-05 13:41:12,NA,nl,2,BE am,2025-05-12,LK
2025-09-05 13:41:12,NA,tr,2,BE am,2025-05-21,LK
2025-09-05 13:41:12,NA,se,2,BE am,2025-05-15,LK
2025-09-05 13:41:12,NA,tr,2,BE am,2025-05-21,LK
2025-09-05 13:41:12,NA,it,2,BE am,2025-05-09,LK
2025-09-05 13:41:12,NA,com.mx,2,BE am,2025-05-08,LK
2025-09-05 13:41:12,NA,nl,2,BE am,2025-05-09,LK
2025-09-05 13:41:12,NA,com.mx,2,BE am,2025-05-12,LK
2025-09-05 13:41:12,NA,fr,1,Kontrolle,2025-05-02,EK
2025-09-05 13:41:12,NA,fr,2,BE am,2025-05-08,LK
2025-09-05 13:41:12,NA,it,2,BE am,2025-05-09,LK
2025-09-05 13:41:12,NA,nl,2,BE am,2025-05-12,LK
2025-09-05 13:41:12,NA,tr,2,BE am,2025-05-21,LK
2025-09-05 13:41:12,NA,it,2,BE am,2025-05-09,LK
2025-09-05 13:41:12,NA,se,2,BE am,2025-05-15,LK
2025-09-05 13:41:12,NA,it,2,BE am,2025-05-09,LK
2025-09-05 13:41:12,NA,nl,2,BE am,2025-05-09,LK
2025-09-05 13:41:12,,be,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,be,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,,de,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,de,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,,es,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,es,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,,fr,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,fr,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,NA,de,3,K am,2025-05-28,LK
2025-09-05 13:41:12,NA,de,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-09,DM
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-09,DM
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-09,DM
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,be,1,Kontrolle,2025-05-27,SM
2025-09-05 13:41:12,NF,be,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,co.uk,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,co.uk,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-21,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-16,JHU
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-16,JHU
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,jp,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,pl,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NM,es,1,Kontrolle,2025-05-22,JHU
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-05,SM
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-05,SM
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-09,DM
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-15,DM
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-05,SM
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-05,SM
2025-09-05 13:41:12,NF,au,1,Kontrolle,2025-05-15,DM
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-20,EK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-20,EK
2025-09-05 13:41:12,NF,jp,1,Kontrolle,2025-05-22,HI
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-23,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-23,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-23,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NF,fr,1,Kontrolle,2025-05-27,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,it,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,nl,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NF,tr,1,Kontrolle,2025-05-28,EK
2025-09-05 13:41:12,NA,jp,1,Kontrolle,2025-05-14,DM
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-28,LK
2025-09-05 13:41:12,NA,co.uk,4,C am,2025-05-09,EK
2025-09-05 13:41:12,NA,de,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NH,fr,4,C am,2025-05-30,EK
2025-09-05 13:41:12,NA,au,1,Kontrolle,2025-05-27,LK
2025-09-05 13:41:12,NH,fr,3,K am,2025-05-12,EK
2025-09-05 13:41:12,NA,co.uk,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,co.uk,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NH,com.mx,2,BE am,2025-05-14,HI
2025-09-05 13:41:12,NH,com.mx,3,K am,2025-05-20,HI
2025-09-05 13:41:12,,be,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,be,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,NA,com,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,com,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,be,1,Kontrolle,2025-05-05,SM
2025-09-05 13:41:12,NF,be,2,BE am,2025-05-15,SM
2025-09-05 13:41:12,NF,be,3,K am,2025-05-19,EK
2025-09-05 13:41:12,NH,jp,3,K am,2025-05-14,HI
2025-09-05 13:41:12,,de,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,de,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,,es,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,es,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,,fr,1,Kontrolle,2025-05-23,JHU
2025-09-05 13:41:12,,fr,2,BE am,2025-05-23,JHU
2025-09-05 13:41:12,NA,ca,1,Kontrolle,2025-05-26,LK
2025-09-05 13:41:12,NA,ca,2,BE am,2025-05-27,HI
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-06,SM
2025-09-05 13:41:12,NF,com.mx,2,BE am,2025-05-22,HI
2025-09-05 13:41:12,NF,com.mx,3,K am,2025-05-27,EK
2025-09-05 13:41:12,NF,com.mx,1,Kontrolle,2025-05-15,DM
